Sort Container Key	Parent Container Key	UNIVERSAL ID	DESCRIPTION	COLOR	STYLE	SIZE	Part Number	DEPARTMENT NAME	Gender	Category (Department)	Subclass	Vendor	SCAN QUANTITY	 Unit Retail 	 Ext. Retail 	COGS	Zone
J40708387D72	40700052010	99107513783	RELAXED LEATHER BOMBER JACKE, BR0129, XL	BR0129	NS384	XL	NS384BR0129XL	GOH	Womens	W OUTERWEAR JACKET	W OUTER JCKT LTH NOV	Madewell	1	548	548	$39.55	Zone 1
J40708387D72	40700052010	99107900395	DOUBLE-BREASTED BLAZER IN SUE, BR0129, M	BR0129	NW768	M	NW768BR0129M	GOH	Womens	W OUTERWEAR JACKET	W OUTER JCKT LTH NOV	Madewell	1	548	548	$39.55	Zone 1
J40708387D72	40700052010	99107762926	CROP CARDIGAN JACKET IN SUEDE, BR8712, S	BR8712	NV768	S	NV768BR8712S	GOH	Womens	W OUTERWEAR JACKET	W OUTER JCKT LTH NOV	Madewell	1	498	498	$36.05	Zone 1
J40708387D72	40700052010	99107951640	SUEDE SEAMED CIRCLE MID, WR2453, 6	WR2453	NY240	6	NY240WR24536	GOH	Womens	W SKIRTS	W SKIRT N DENIM MIDI	Madewell	1	458	458	$33.25	Zone 1 Pants
J40708153122	40700051869	99107909434	OFFICER COAT IN ITALIAN MELTO, WZ7496, S	WZ7496	NX972	S	NX972WZ7496S	MASTER/SPECIALTY	Mens	M OUTERWEAR	M OTRWR COAT WOOL	Madewell	1	428	428	$31.15	Zone 2
J4070825E5C4	40700051876	99107909432	OFFICER COAT IN ITALIAN MELTO, WZ7496, M	WZ7496	NX972	M	NX972WZ7496M	MASTER/SPECIALTY	Mens	M OUTERWEAR	M OTRWR COAT WOOL	Madewell	1	428	428	$31.15	Zone 1
J4070825E5C4	40700051876	99107909434	OFFICER COAT IN ITALIAN MELTO, WZ7496, S	WZ7496	NX972	S	NX972WZ7496S	MASTER/SPECIALTY	Mens	M OUTERWEAR	M OTRWR COAT WOOL	Madewell	1	428	428	$31.15	Zone 2
J4070825E5C4	40700051876	99107909435	OFFICER COAT IN ITALIAN MELT, WZ7496, XL	WZ7496	NX972	XL	NX972WZ7496XL	MASTER/SPECIALTY	Mens	M OUTERWEAR	M OTRWR COAT WOOL	Madewell	1	428	428	$31.15	Zone 1
J4070825E5C4	40700051876	99107909436	OFFICER COAT IN ITALIAN MELT, WZ7496, XS	WZ7496	NX972	XS	NX972WZ7496XS	MASTER/SPECIALTY	Mens	M OUTERWEAR	M OTRWR COAT WOOL	Madewell	1	428	428	$31.15	Zone 2
J40708261783	40700051876	99107909436	OFFICER COAT IN ITALIAN MELT, WZ7496, XS	WZ7496	NX972	XS	NX972WZ7496XS	MASTER/SPECIALTY	Mens	M OUTERWEAR	M OTRWR COAT WOOL	Madewell	1	428	428	$31.15	Zone 2
J40708261783	40700051876	99107909432	OFFICER COAT IN ITALIAN MELTO, WZ7496, M	WZ7496	NX972	M	NX972WZ7496M	MASTER/SPECIALTY	Mens	M OUTERWEAR	M OTRWR COAT WOOL	Madewell	2	428	856	$31.15	Zone 1
J40708261783	40700051876	99107909434	OFFICER COAT IN ITALIAN MELTO, WZ7496, S	WZ7496	NX972	S	NX972WZ7496S	MASTER/SPECIALTY	Mens	M OUTERWEAR	M OTRWR COAT WOOL	Madewell	4	428	1712	$31.15	Zone 2
J40708136213	40700052010	99107909435	OFFICER COAT IN ITALIAN MELT, WZ7496, XL	WZ7496	NX972	XL	NX972WZ7496XL	MASTER/SPECIALTY	Mens	M OUTERWEAR	M OTRWR COAT WOOL	Madewell	1	428	428	$31.15	Zone 1
J40708136213	40700052010	99107909436	OFFICER COAT IN ITALIAN MELT, WZ7496, XS	WZ7496	NX972	XS	NX972WZ7496XS	MASTER/SPECIALTY	Mens	M OUTERWEAR	M OTRWR COAT WOOL	Madewell	2	428	856	$31.15	Zone 2
J40708153122	40700051869	99107937662	THE ALONZO COAT, RD0215, XXS	RD0215	NY417	XXS	NY417RD0215XXS	MASTER/SPECIALTY	Womens	W OUTERWEAR JACKET	W OUTER COAT WOOL	Madewell	1	398	398	$29.05	Zone 2
J40708153122	40700051869	99107887036	WOOL-BLEND PATCH PKT TOPCOAT, BK0001, XS	BK0001	CO102	XS	CO102BK0001XS	MASTER/SPECIALTY	Womens	W OUTERWEAR JACKET	W OUTER COAT WOOL	J Crew Factory	1	398	398	$29.05	Zone 2
J40708153122	40700051869	99107937659	THE ALONZO COAT, RD0215, XL	RD0215	NY417	XL	NY417RD0215XL	MASTER/SPECIALTY	Womens	W OUTERWEAR JACKET	W OUTER COAT WOOL	Madewell	1	398	398	$29.05	Zone 1
J40708261783	40700051876	99107937662	THE ALONZO COAT, RD0215, XXS	RD0215	NY417	XXS	NY417RD0215XXS	MASTER/SPECIALTY	Womens	W OUTERWEAR JACKET	W OUTER COAT WOOL	Madewell	1	398	398	$29.05	Zone 2
J40708153122	40700051869	99107937669	THE ALONZO COAT, WR2444, S	WR2444	NY417	S	NY417WR2444S	MASTER/SPECIALTY	Womens	W OUTERWEAR JACKET	W OUTER COAT WOOL	Madewell	1	398	398	$29.05	Zone 1
J40708153122	40700051869	99107879530	LADY DAY COAT - FAUX FU, BK0001, 10	BK0001	CO099	10	CO099BK000110	MASTER/SPECIALTY	Womens	W OUTERWEAR JACKET	W OUTER COAT WOOL	J Crew Factory	2	398	796	$29.05	Zone 2
J40708153122	40700051869	99107937660	THE ALONZO COAT, RD0215, XS	RD0215	NY417	XS	NY417RD0215XS	MASTER/SPECIALTY	Womens	W OUTERWEAR JACKET	W OUTER COAT WOOL	Madewell	3	398	1194	$29.05	Zone 1
J4070825E5C4	40700051876	99107827894	BALMACAAN OVERCOAT IN ITALIA, WZ7443, XL	WZ7443	NW566	XL	NW566WZ7443XL	MASTER/SPECIALTY	Mens	M OUTERWEAR	M OTRWR COAT WOOL	Madewell	1	398	398	$29.05	Zone 1
J4070825E5C4	40700051876	99107879531	LADY DAY COAT - FAUX FU, BK0001, 12	BK0001	CO099	12	CO099BK000112	MASTER/SPECIALTY	Womens	W OUTERWEAR JACKET	W OUTER COAT WOOL	J Crew Factory	1	398	398	$29.05	Zone 2
J4070825E5C4	40700051876	99107879540	LADY DAY COAT - FAUX FU, BK0001, 6	BK0001	CO099	6	CO099BK00016	MASTER/SPECIALTY	Womens	W OUTERWEAR JACKET	W OUTER COAT WOOL	J Crew Factory	1	398	398	$29.05	Zone 2
J4070825E5C4	40700051876	99107887035	WOOL-BLEND PATCH PKT TOPCOAT, BK0001, XL	BK0001	CO102	XL	CO102BK0001XL	MASTER/SPECIALTY	Womens	W OUTERWEAR JACKET	W OUTER COAT WOOL	J Crew Factory	1	398	398	$29.05	Zone 2
J4070825E5C4	40700051876	99107887036	WOOL-BLEND PATCH PKT TOPCOAT, BK0001, XS	BK0001	CO102	XS	CO102BK0001XS	MASTER/SPECIALTY	Womens	W OUTERWEAR JACKET	W OUTER COAT WOOL	J Crew Factory	1	398	398	$29.05	Zone 2
